,Unnamed: 0,西暦,年,県,自治体コード,市町村名,可燃ごみ収集形態
525,525,2007,h19,奈良県,29322,山添村,委託
526,526,2007,h19,奈良県,29342,平群町,直営
527,527,2007,h19,奈良県,29343,三郷町,なし
528,528,2007,h19,奈良県,29344,斑鳩町,直営
529,529,2007,h19,奈良県,29345,安堵町,直営
530,530,2007,h19,奈良県,29361,川西町,直営
531,531,2007,h19,奈良県,29362,三宅町,直営
532,532,2007,h19,奈良県,29363,田原本町,直営
533,533,2007,h19,奈良県,29385,曽爾村,直営
534,534,2007,h19,奈良県,29386,御杖村,直営
535,535,2007,h19,奈良県,29401,高取町,直営
536,536,2007,h19,奈良県,29402,明日香村,直営
537,537,2007,h19,奈良県,29424,上牧町,直営
538,538,2007,h19,奈良県,29425,王寺町,直営
539,539,2007,h19,奈良県,29426,広陵町,委託
540,540,2007,h19,奈良県,29427,河合町,委託
541,541,2007,h19,奈良県,29441,吉野町,委託
542,542,2007,h19,奈良県,29442,大淀町,直営
543,543,2007,h19,奈良県,29443,下市町,直営
544,544,2007,h19,奈良県,29444,黒滝村,委託
545,545,2007,h19,奈良県,29446,天川村,直営
546,546,2007,h19,奈良県,29447,野迫川村,直営
547,547,2007,h19,奈良県,29449,十津川村,委託
548,548,2007,h19,奈良県,29450,下北山村,直営
549,549,2007,h19,奈良県,29451,上北山村,直営
550,550,2007,h19,奈良県,29452,川上村,なし
551,551,2007,h19,奈良県,29453,東吉野村,直営
552,552,2007,h19,宮城県,4100,仙台市,委託
553,553,2007,h19,宮城県,4202,石巻市,委託
554,554,2007,h19,宮城県,4203,塩竈市,委託
555,555,2007,h19,宮城県,4205,気仙沼市,直営
556,556,2007,h19,宮城県,4206,白石市,委託
557,557,2007,h19,宮城県,4207,名取市,委託
558,558,2007,h19,宮城県,4208,角田市,委託
559,559,2007,h19,宮城県,4209,多賀城市,委託
560,560,2007,h19,宮城県,4211,岩沼市,委託
561,561,2007,h19,宮城県,4212,登米市,委託
562,562,2007,h19,宮城県,4213,栗原市,委託
563,563,2007,h19,宮城県,4214,東松島市,委託
564,564,2007,h19,宮城県,4215,大崎市,委託
565,565,2007,h19,宮城県,4301,蔵王町,委託
566,566,2007,h19,宮城県,4302,七ヶ宿町,委託
567,567,2007,h19,宮城県,4321,大河原町,委託
568,568,2007,h19,宮城県,4322,村田町,委託
569,569,2007,h19,宮城県,4323,柴田町,委託
570,570,2007,h19,宮城県,4324,川崎町,委託
571,571,2007,h19,宮城県,4341,丸森町,委託
572,572,2007,h19,宮城県,4361,亘理町,委託
573,573,2007,h19,宮城県,4362,山元町,委託
574,574,2007,h19,宮城県,4401,松島町,委託
575,575,2007,h19,宮城県,4404,七ヶ浜町,委託
576,576,2007,h19,宮城県,4406,利府町,委託
577,577,2007,h19,宮城県,4421,大和町,委託
578,578,2007,h19,宮城県,4422,大郷町,委託
579,579,2007,h19,宮城県,4423,富谷町,委託
580,580,2007,h19,宮城県,4424,大衡村,委託
581,581,2007,h19,宮城県,4444,色麻町,委託
582,582,2007,h19,宮城県,4445,加美町,委託
583,583,2007,h19,宮城県,4501,涌谷町,委託
584,584,2007,h19,宮城県,4505,美里町,委託
585,585,2007,h19,宮城県,4581,女川町,委託
586,586,2007,h19,宮城県,4603,本吉町,委託
587,587,2007,h19,宮城県,4606,南三陸町,委託
588,588,2007,h19,宮崎県,45201,宮崎市,直営
589,589,2007,h19,宮崎県,45202,都城市,"直営,委託"
590,590,2007,h19,宮崎県,45203,延岡市,"直営,委託"
591,591,2007,h19,宮崎県,45204,日南市,委託
592,592,2007,h19,宮崎県,45205,小林市,直営
593,593,2007,h19,宮崎県,45206,日向市,直営
594,594,2007,h19,宮崎県,45207,串間市,委託
595,595,2007,h19,宮崎県,45208,西都市,委託
596,596,2007,h19,宮崎県,45209,えびの市,委託
597,597,2007,h19,宮崎県,45301,清武町,委託
598,598,2007,h19,宮崎県,45321,北郷町,委託
599,599,2007,h19,宮崎県,45322,南郷町,委託
600,600,2007,h19,宮崎県,45341,三股町,委託
601,601,2007,h19,宮崎県,45361,高原町,委託
602,602,2007,h19,宮崎県,45362,野尻町,委託
603,603,2007,h19,宮崎県,45382,国富町,委託
604,604,2007,h19,宮崎県,45383,綾町,直営
605,605,2007,h19,宮崎県,45401,高鍋町,委託
606,606,2007,h19,宮崎県,45402,新富町,委託
607,607,2007,h19,宮崎県,45403,西米良村,直営
608,608,2007,h19,宮崎県,45404,木城町,委託
609,609,2007,h19,宮崎県,45405,川南町,直営
610,610,2007,h19,宮崎県,45406,都農町,委託
611,611,2007,h19,宮崎県,45421,門川町,委託
612,612,2007,h19,宮崎県,45429,諸塚村,委託
613,613,2007,h19,宮崎県,45430,椎葉村,委託
614,614,2007,h19,宮崎県,45431,美郷町,委託
615,615,2007,h19,宮崎県,45441,高千穂町,委託
616,616,2007,h19,宮崎県,45442,日之影町,委託
617,617,2007,h19,宮崎県,45443,五ヶ瀬町,委託
618,618,2007,h19,富山県,16201,富山市,直営
619,619,2007,h19,富山県,16202,高岡市,"直営,委託"
620,620,2007,h19,富山県,16204,魚津市,委託
621,621,2007,h19,富山県,16205,氷見市,委託
622,622,2007,h19,富山県,16206,滑川市,委託
623,623,2007,h19,富山県,16207,黒部市,委託
624,624,2007,h19,富山県,16208,砺波市,委託
625,625,2007,h19,富山県,16209,小矢部市,委託
626,626,2007,h19,富山県,16210,南砺市,委託
627,627,2007,h19,富山県,16211,射水市,"直営,委託"
628,628,2007,h19,富山県,16321,舟橋村,委託
629,629,2007,h19,富山県,16322,上市町,委託
630,630,2007,h19,富山県,16323,立山町,委託
631,631,2007,h19,富山県,16342,入善町,委託
632,632,2007,h19,富山県,16343,朝日町,委託
633,633,2007,h19,山口県,35201,下関市,"直営,委託"
634,634,2007,h19,山口県,35202,宇部市,"直営,委託"
635,635,2007,h19,山口県,35203,山口市,"直営,委託"
636,636,2007,h19,山口県,35204,萩市,"直営,委託"
637,637,2007,h19,山口県,35206,防府市,"直営,委託"
638,638,2007,h19,山口県,35207,下松市,直営
639,639,2007,h19,山口県,35208,岩国市,"直営,委託"
640,640,2007,h19,山口県,35210,光市,"直営,委託"
641,641,2007,h19,山口県,35211,長門市,委託
642,642,2007,h19,山口県,35212,柳井市,直営
643,643,2007,h19,山口県,35213,美祢市,委託
644,644,2007,h19,山口県,35215,周南市,"直営,委託,許可"
645,645,2007,h19,山口県,35216,山陽小野田市,"直営,委託"
646,646,2007,h19,山口県,35305,周防大島町,委託
647,647,2007,h19,山口県,35321,和木町,委託
648,648,2007,h19,山口県,35341,上関町,委託
649,649,2007,h19,山口県,35343,田布施町,委託
650,650,2007,h19,山口県,35344,平生町,委託
651,651,2007,h19,山口県,35502,阿武町,委託
652,652,2007,h19,山口県,35504,阿東町,委託
653,653,2007,h19,山形県,6201,山形市,"直営,委託"
654,654,2007,h19,山形県,6202,米沢市,"委託,許可"
655,655,2007,h19,山形県,6203,鶴岡市,"直営,委託"
656,656,2007,h19,山形県,6204,酒田市,委託
657,657,2007,h19,山形県,6205,新庄市,直営
658,658,2007,h19,山形県,6206,寒河江市,委託
659,659,2007,h19,山形県,6207,上山市,委託
660,660,2007,h19,山形県,6208,村山市,委託
661,661,2007,h19,山形県,6209,長井市,直営
662,662,2007,h19,山形県,6210,天童市,"委託,許可"
663,663,2007,h19,山形県,6211,東根市,委託
664,664,2007,h19,山形県,6212,尾花沢市,委託
665,665,2007,h19,山形県,6213,南陽市,委託
666,666,2007,h19,山形県,6301,山辺町,委託
667,667,2007,h19,山形県,6302,中山町,委託
668,668,2007,h19,山形県,6321,河北町,委託
669,669,2007,h19,山形県,6322,西川町,委託
670,670,2007,h19,山形県,6323,朝日町,委託
671,671,2007,h19,山形県,6324,大江町,委託
672,672,2007,h19,山形県,6341,大石田町,委託
673,673,2007,h19,山形県,6361,金山町,委託
674,674,2007,h19,山形県,6362,最上町,委託
675,675,2007,h19,山形県,6363,舟形町,委託
676,676,2007,h19,山形県,6364,真室川町,委託
677,677,2007,h19,山形県,6365,大蔵村,委託
678,678,2007,h19,山形県,6366,鮭川村,委託
679,679,2007,h19,山形県,6367,戸沢村,委託
680,680,2007,h19,山形県,6381,高畠町,委託
681,681,2007,h19,山形県,6382,川西町,委託
682,682,2007,h19,山形県,6401,小国町,委託
683,683,2007,h19,山形県,6402,白鷹町,委託
684,684,2007,h19,山形県,6403,飯豊町,委託
685,685,2007,h19,山形県,6426,三川町,委託
686,686,2007,h19,山形県,6428,庄内町,委託
687,687,2007,h19,山形県,6461,遊佐町,委託
688,688,2007,h19,山梨県,19201,甲府市,"直営,委託"
689,689,2007,h19,山梨県,19202,富士吉田市,委託
690,690,2007,h19,山梨県,19204,都留市,委託
691,691,2007,h19,山梨県,19205,山梨市,委託
692,692,2007,h19,山梨県,19206,大月市,委託
693,693,2007,h19,山梨県,19207,韮崎市,"委託,許可"
694,694,2007,h19,山梨県,19208,南アルプス市,委託
695,695,2007,h19,山梨県,19209,北杜市,委託
696,696,2007,h19,山梨県,19210,甲斐市,委託
697,697,2007,h19,山梨県,19211,笛吹市,委託
698,698,2007,h19,山梨県,19212,上野原市,委託
699,699,2007,h19,山梨県,19213,甲州市,委託
700,700,2007,h19,山梨県,19214,中央市,委託
701,701,2007,h19,山梨県,19346,市川三郷町,委託
702,702,2007,h19,山梨県,19361,増穂町,委託
703,703,2007,h19,山梨県,19362,鰍沢町,委託
704,704,2007,h19,山梨県,19364,早川町,直営
705,705,2007,h19,山梨県,19365,身延町,直営
706,706,2007,h19,山梨県,19366,南部町,直営
707,707,2007,h19,山梨県,19384,昭和町,直営
708,708,2007,h19,山梨県,19422,道志村,委託
709,709,2007,h19,山梨県,19423,西桂町,委託
710,710,2007,h19,山梨県,19424,忍野村,委託
711,711,2007,h19,山梨県,19425,山中湖村,委託
712,712,2007,h19,山梨県,19429,鳴沢村,委託
713,713,2007,h19,山梨県,19430,富士河口湖町,委託
714,714,2007,h19,山梨県,19442,小菅村,委託
715,715,2007,h19,山梨県,19443,丹波山村,委託
716,716,2007,h19,岐阜県,21201,岐阜市,"直営,委託"
717,717,2007,h19,岐阜県,21202,大垣市,"直営,委託"
718,718,2007,h19,岐阜県,21203,高山市,委託
719,719,2007,h19,岐阜県,21204,多治見市,直営
720,720,2007,h19,岐阜県,21205,関市,"直営,委託,許可"
721,721,2007,h19,岐阜県,21206,中津川市,直営
722,722,2007,h19,岐阜県,21207,美濃市,直営
723,723,2007,h19,岐阜県,21208,瑞浪市,直営
724,724,2007,h19,岐阜県,21209,羽島市,委託
725,725,2007,h19,岐阜県,21210,恵那市,直営
726,726,2007,h19,岐阜県,21211,美濃加茂市,"委託,許可"
727,727,2007,h19,岐阜県,21212,土岐市,直営
728,728,2007,h19,岐阜県,21213,各務原市,委託
729,729,2007,h19,岐阜県,21214,可児市,委託
730,730,2007,h19,岐阜県,21215,山県市,委託
731,731,2007,h19,岐阜県,21216,瑞穂市,委託
732,732,2007,h19,岐阜県,21217,飛騨市,許可
733,733,2007,h19,岐阜県,21218,本巣市,委託
734,734,2007,h19,岐阜県,21219,郡上市,"直営,委託"
735,735,2007,h19,岐阜県,21220,下呂市,委託
736,736,2007,h19,岐阜県,21221,海津市,委託
737,737,2007,h19,岐阜県,21302,岐南町,委託
738,738,2007,h19,岐阜県,21303,笠松町,委託
739,739,2007,h19,岐阜県,21341,養老町,委託
740,740,2007,h19,岐阜県,21361,垂井町,直営
741,741,2007,h19,岐阜県,21362,関ヶ原町,委託
742,742,2007,h19,岐阜県,21381,神戸町,委託
743,743,2007,h19,岐阜県,21382,輪之内町,委託
744,744,2007,h19,岐阜県,21383,安八町,直営
745,745,2007,h19,岐阜県,21401,揖斐川町,委託
746,746,2007,h19,岐阜県,21403,大野町,委託
747,747,2007,h19,岐阜県,21404,池田町,委託
748,748,2007,h19,岐阜県,21421,北方町,委託
749,749,2007,h19,岐阜県,21501,坂祝町,委託
750,750,2007,h19,岐阜県,21502,富加町,委託
751,751,2007,h19,岐阜県,21503,川辺町,委託
752,752,2007,h19,岐阜県,21504,七宗町,直営
753,753,2007,h19,岐阜県,21505,八百津町,"委託,許可"
754,754,2007,h19,岐阜県,21506,白川町,直営
755,755,2007,h19,岐阜県,21507,東白川村,直営
756,756,2007,h19,岐阜県,21521,御嵩町,委託
757,757,2007,h19,岐阜県,21604,白川村,直営
758,758,2007,h19,岡山県,33201,岡山市,"直営,委託"
759,759,2007,h19,岡山県,33202,倉敷市,直営
760,760,2007,h19,岡山県,33203,津山市,直営
761,761,2007,h19,岡山県,33204,玉野市,"直営,委託"
762,762,2007,h19,岡山県,33205,笠岡市,"直営,委託,許可"
763,763,2007,h19,岡山県,33207,井原市,委託
764,764,2007,h19,岡山県,33208,総社市,委託
765,765,2007,h19,岡山県,33209,高梁市,委託
766,766,2007,h19,岡山県,33210,新見市,委託
767,767,2007,h19,岡山県,33211,備前市,"直営,委託"
768,768,2007,h19,岡山県,33212,瀬戸内市,委託
769,769,2007,h19,岡山県,33213,赤磐市,"直営,委託"
770,770,2007,h19,岡山県,33214,真庭市,委託
771,771,2007,h19,岡山県,33215,美作市,委託
772,772,2007,h19,岡山県,33216,浅口市,直営
773,773,2007,h19,岡山県,33346,和気町,直営
774,774,2007,h19,岡山県,33423,早島町,委託
775,775,2007,h19,岡山県,33445,里庄町,委託
776,776,2007,h19,岡山県,33461,矢掛町,委託
777,777,2007,h19,岡山県,33586,新庄村,委託
778,778,2007,h19,岡山県,33606,鏡野町,委託
779,779,2007,h19,岡山県,33622,勝央町,直営
780,780,2007,h19,岡山県,33623,奈義町,直営
781,781,2007,h19,岡山県,33643,西粟倉村,委託
782,782,2007,h19,岡山県,33663,久米南町,直営
783,783,2007,h19,岡山県,33666,美咲町,"直営,委託"
784,784,2007,h19,岡山県,33681,吉備中央町,"直営,委託"
785,785,2007,h19,岩手県,3201,盛岡市,"直営,委託"
786,786,2007,h19,岩手県,3202,宮古市,委託
787,787,2007,h19,岩手県,3203,大船渡市,直営
788,788,2007,h19,岩手県,3205,花巻市,委託
789,789,2007,h19,岩手県,3206,北上市,委託
790,790,2007,h19,岩手県,3207,久慈市,委託
791,791,2007,h19,岩手県,3208,遠野市,委託
792,792,2007,h19,岩手県,3209,一関市,委託
793,793,2007,h19,岩手県,3210,陸前高田市,委託
794,794,2007,h19,岩手県,3211,釜石市,なし
795,795,2007,h19,岩手県,3213,二戸市,委託
796,796,2007,h19,岩手県,3214,八幡平市,委託
797,797,2007,h19,岩手県,3215,奥州市,委託
798,798,2007,h19,岩手県,3301,雫石町,委託
799,799,2007,h19,岩手県,3302,葛巻町,委託
800,800,2007,h19,岩手県,3303,岩手町,委託
801,801,2007,h19,岩手県,3305,滝沢村,委託
802,802,2007,h19,岩手県,3321,紫波町,委託
803,803,2007,h19,岩手県,3322,矢巾町,委託
804,804,2007,h19,岩手県,3366,西和賀町,委託
805,805,2007,h19,岩手県,3381,金ヶ崎町,委託
806,806,2007,h19,岩手県,3402,平泉町,委託
807,807,2007,h19,岩手県,3422,藤沢町,委託
808,808,2007,h19,岩手県,3441,住田町,直営
809,809,2007,h19,岩手県,3461,大槌町,委託
810,810,2007,h19,岩手県,3482,山田町,委託
811,811,2007,h19,岩手県,3483,岩泉町,委託
812,812,2007,h19,岩手県,3484,田野畑村,委託
813,813,2007,h19,岩手県,3485,普代村,委託
814,814,2007,h19,岩手県,3487,川井村,委託
815,815,2007,h19,岩手県,3501,軽米町,直営
816,816,2007,h19,岩手県,3503,野田村,委託
817,817,2007,h19,岩手県,3506,九戸村,委託
818,818,2007,h19,岩手県,3507,洋野町,委託
819,819,2007,h19,岩手県,3524,一戸町,委託
820,820,2007,h19,島根県,32201,松江市,委託
821,821,2007,h19,島根県,32202,浜田市,委託
822,822,2007,h19,島根県,32203,出雲市,"委託,許可"
823,823,2007,h19,島根県,32204,益田市,"直営,委託"
824,824,2007,h19,島根県,32205,大田市,直営
825,825,2007,h19,島根県,32206,安来市,"委託,許可"
826,826,2007,h19,島根県,32207,江津市,"委託,許可"
827,827,2007,h19,島根県,32209,雲南市,委託
828,828,2007,h19,島根県,32304,東出雲町,委託
829,829,2007,h19,島根県,32343,奥出雲町,委託
830,830,2007,h19,島根県,32386,飯南町,委託
831,831,2007,h19,島根県,32401,斐川町,委託
832,832,2007,h19,島根県,32441,川本町,委託
833,833,2007,h19,島根県,32448,美郷町,委託
834,834,2007,h19,島根県,32449,邑南町,委託
835,835,2007,h19,島根県,32501,津和野町,委託
836,836,2007,h19,島根県,32505,吉賀町,委託
837,837,2007,h19,島根県,32525,海士町,直営
838,838,2007,h19,島根県,32526,西ノ島町,直営
839,839,2007,h19,島根県,32527,知夫村,直営
840,840,2007,h19,島根県,32528,隠岐の島町,直営
841,841,2007,h19,広島県,34100,広島市,"直営,委託"
842,842,2007,h19,広島県,34202,呉市,直営
843,843,2007,h19,広島県,34203,竹原市,委託
844,844,2007,h19,広島県,34204,三原市,"直営,委託"
845,845,2007,h19,広島県,34205,尾道市,"直営,委託"
846,846,2007,h19,広島県,34207,福山市,"直営,委託"
847,847,2007,h19,広島県,34208,府中市,委託
848,848,2007,h19,広島県,34209,三次市,委託
849,849,2007,h19,広島県,34210,庄原市,直営
850,850,2007,h19,広島県,34211,大竹市,"直営,委託"
851,851,2007,h19,広島県,34212,東広島市,委託
852,852,2007,h19,広島県,34213,廿日市市,委託
853,853,2007,h19,広島県,34214,安芸高田市,直営
854,854,2007,h19,広島県,34215,江田島市,委託
855,855,2007,h19,広島県,34302,府中町,委託
856,856,2007,h19,広島県,34304,海田町,委託
857,857,2007,h19,広島県,34307,熊野町,委託
